index	word	lemma	posUni	posFine	morph	head	dep	_	coarse_dep
2	evrak	evrak	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
3	çantam	çanta	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	2	compound	SpaceAfter=No	compound
2	ülkelerde	ülke	NOUN	Noun	Case=Loc|Number=Plur|Person=3	14	obl	SpaceAfter=No	obl
4	günümüzde	gün	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Plur|Person=3|Person[psor]=1	14	obl	SpaceAfter=No	obl
6	bilim	bilim	NOUN	Noun	Case=Nom|Number=Sing|Person=3	14	nsubj	_	nsubj
8	din	din	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	conj	SpaceAfter=No	conj
12	muameleye	muamele	NOUN	Noun	Case=Dat|Number=Sing|Person=3	14	obl	_	obl
20	alanları	alan	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	21	nmod:poss	_	nmod
1	barajın	baraj	NOUN	Noun	Case=Gen|Number=Sing|Person=3	2	nmod:poss	_	nmod
5	partiler	parti	NOUN	Noun	Case=Nom|Number=Plur|Person=3	7	nsubj	_	nsubj
6	şoku	şok	NOUN	Noun	Case=Acc|Number=Sing|Person=3	7	obj	_	obj
2	yüzden	yüz	NOUN	Noun	Case=Abl|Number=Sing|Person=3	1	compound	_	compound
4	terk	terk	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
6	evini	ev	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=2	4	obj	SpaceAfter=No	obj
1	dosyanın	dosya	NOUN	Noun	Case=Gen|Number=Sing|Person=3	2	nmod:poss	_	nmod
2	içerisine	içeri	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	obl	_	obl
5	kanaatim	kanaat	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	8	nsubj	_	nsubj
3	şeye	şey	NOUN	Noun	Case=Dat|Number=Sing|Person=3	2	compound	_	compound
21	zaman	zaman	NOUN	Noun	Case=Nom|Number=Sing|Person=3	22	nmod:poss	_	nmod
22	parçalarını	parça	NOUN	Noun	Case=Acc|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	23	obj	_	obj
25	boşlukla	boşluk	NOUN	Noun	Case=Ins|Number=Sing|Person=3	28	obl	_	obl
27	sıkıntıyla	sıkıntı	NOUN	Noun	Case=Ins|Number=Sing|Person=3	25	conj	_	conj
29	yaşam	yaşam	NOUN	Noun	Case=Nom|Number=Sing|Person=3	30	nmod:poss	_	nmod
30	çizgimi	çizgi	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	31	obj	_	obj
8	annem	anne	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	10	nsubj	_	nsubj
1	belediyelerden	belediye	NOUN	Noun	Case=Abl|Number=Plur|Person=3	3	nmod	_	nmod
2	personel	personel	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	nmod:poss	_	nmod
3	nakline	nakil	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	nmod	_	nmod
4	izin	izin	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nmod:poss	_	nmod
7	pakette	paket	NOUN	Noun	Case=Loc|Number=Sing|Person=3	21	nmod	_	nmod
10	makam	makam	NOUN	Noun	Case=Nom|Number=Sing|Person=3	11	compound	_	compound
11	görev	görev	NOUN	Noun	Case=Nom|Number=Sing|Person=3	14	nmod:poss	_	nmod
13	temsil	temsil	NOUN	Noun	Case=Nom|Number=Sing|Person=3	11	conj	_	conj
14	tazminatlarının	tazminat	NOUN	Noun	Case=Gen|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	17	nmod	_	nmod
16	keseneğine	kesenek	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	17	nmod	_	nmod
19	önerisi	öneri	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	21	nsubj	_	nsubj
21	yer	yer	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
1	ardıç	ardıç	NOUN	Noun	Case=Nom|Number=Sing|Person=3	2	obj	_	obj
2	gece	gece	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	SpaceAfter=No	root
1	evet	evet	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	SpaceAfter=No	root
1	güneş	güneş	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	nsubj	_	nsubj
3	bulutların	bulut	NOUN	Noun	Case=Gen|Number=Plur|Person=3	5	nmod:poss	_	nmod
5	örtüsü	örtü	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	6	nmod:poss	_	nmod
6	ardında	art	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	7	obl	_	obl
1	sabah	sabah	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	obl	_	obl
2	meşrubat	meşrubat	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	nmod:poss	_	nmod
3	kamyonu	kamyon	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	nsubj	_	nsubj
6	parası	para	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	conj	_	conj
3	huyundan	huy	NOUN	Noun	Case=Abl|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=2	1	obl	SpaceAfter=No	obl
2	pazar	pazar	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	obl	_	obl
11	seferinde	sefer	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	10	compound	_	compound
12	elimde	el	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	17	obl	_	obl
16	şeyi	şey	NOUN	Noun	Case=Acc|Number=Sing|Person=3	17	obj	_	obj
3	hizmet	hizmet	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	nmod:poss	_	nmod
4	insanı	insan	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	0	root	_	root
15	mal	mal	NOUN	Noun	Case=Nom|Number=Sing|Person=3	17	obl	_	obl
20	iftihar	iftihar	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	conj	_	conj
3	oğlanın	oğlan	NOUN	Noun	Case=Gen|Number=Sing|Person=3	5	nmod:poss	_	nmod
4	fiyakayla	fiyaka	NOUN	Noun	Case=Ins|Number=Sing|Person=3	5	obl	_	obl
6	sigarayı	sigara	NOUN	Noun	Case=Acc|Number=Sing|Person=3	9	obj	_	obj
7	elinin	el	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	8	nmod:poss	_	nmod
2	yıl	yıl	NOUN	Noun	Case=Nom|Number=Sing|Person=3	13	nmod	_	nmod
7	kavimlerinin	kavim	NOUN	Noun	Case=Gen|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	8	nmod:poss	_	nmod
8	saldırısı	saldırı	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	13	nmod	_	nmod
10	bugün	bugün	NOUN	Noun	Case=Nom|Number=Sing|Person=3	11	obl	_	obl
12	bölgeleri	bölge	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	13	obj	_	obj
13	yurt	yurt	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
1	evin	ev	NOUN	Noun	Case=Gen|Number=Sing|Person=3	2	nmod:poss	_	nmod
4	ormandan	orman	NOUN	Noun	Case=Abl|Number=Sing|Person=3	5	obl	_	obl
10	çitlerle	çit	NOUN	Noun	Case=Ins|Number=Plur|Person=3	11	obl	_	obl
12	alana	alan	NOUN	Noun	Case=Dat|Number=Sing|Person=3	14	obl	_	obl
15	geyik	geyik	NOUN	Noun	Case=Nom|Number=Sing|Person=3	16	nmod:poss	_	nmod
16	sürüsü	sürü	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	14	nsubj	SpaceAfter=No	nsubj
2	elinde	el	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obl	_	obl
6	liraya	lira	NOUN	Noun	Case=Dat|Number=Sing|Person=3	4	flat	_	flat
7	şaşkınlıkla	şaşkınlık	NOUN	Noun	Case=Ins|Number=Sing|Person=3	8	obl	_	obl
3	mantara	mantar	NOUN	Noun	Case=Dat|Number=Sing|Person=3	4	obl	_	obl
1	sesi	ses	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obj	_	obj
4	laf	laf	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
9	çocuğu	çocuk	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	11	obl	_	obl
17	çocuk	çocuk	NOUN	Noun	Case=Nom|Number=Sing|Person=3	18	nmod:poss	_	nmod
18	sahibi	sahip	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	22	obj	_	obj
20	yıllar	yıl	NOUN	Noun	Case=Nom|Number=Plur|Person=3	22	obl	_	obl
4	davranışım	davranış	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	5	obj	_	obj
1	yaşamının	yaşam	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	nmod:poss	_	nmod
3	dönemlerinde	dönem	NOUN	Noun	Case=Loc|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	8	obl	_	obl
5	dine	din	NOUN	Noun	Case=Dat|Number=Sing|Person=3	8	obl	_	obl
7	astrolojiye	astroloji	NOUN	Noun	Case=Dat|Number=Sing|Person=3	5	conj	_	conj
14	monarşiden	monarşi	NOUN	Noun	Case=Abl|Number=Sing|Person=3	15	obl	_	obl
16	formüle	formül	NOUN	Noun	Case=Dat|Number=Sing|Person=3	19	nmod	_	nmod
19	çözümü	çözüm	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	23	obl	_	obl
21	açıdan	açı	NOUN	Noun	Case=Abl|Number=Sing|Person=3	23	obl	_	obl
4	patlıcanın	patlıcan	NOUN	Noun	Case=Gen|Number=Sing|Person=3	5	nmod:poss	_	nmod
5	kuzeni	kuzen	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	0	root	SpaceAfter=No	root
4	kere	kere	NOUN	Noun	Case=Nom|Number=Sing|Person=3	10	obl	_	obl
5	amcan	amca	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=2	8	obl	_	obl
7	sokaklarda	sokak	NOUN	Noun	Case=Loc|Number=Plur|Person=3	8	obl	_	obl
3	dışarda	dışarı	NOUN	Noun	Case=Loc|Number=Sing|Person=3	6	nmod	_	nmod
5	hava	hava	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nmod:poss	_	nmod
6	sıcaklığının	sıcaklık	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	7	nmod:poss	_	nmod
9	karlar	kar	NOUN	Noun	Case=Nom|Number=Plur|Person=3	11	nsubj	_	nsubj
3	duygularını	duygu	NOUN	Noun	Case=Acc|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	4	obj	_	obj
12	hayatımızda	hayat	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Plur|Person=3|Person[psor]=1	11	obl	SpaceAfter=No	obl
3	üniversite	üniversite	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	nmod:poss	_	nmod
4	rozetini	rozet	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	8	obj	_	obj
6	oğlunun	oğul	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	7	nmod:poss	_	nmod
7	yakasına	yaka	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	8	obl	_	obl
2	milletvekillerinin	milletvekili	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Plur|Person=3|Person[psor]=3	6	nmod	_	nmod
4	iddiasıyla	iddia	NOUN	Noun	Case=Ins|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	5	nmod	_	nmod
6	görüşleri	görüş	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	7	nsubj	_	nsubj
5	abi	abi	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	conj	SpaceAfter=No	conj
1	hacı	hacı	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	nsubj	_	nsubj
3	içeriye	içeri	NOUN	Noun	Case=Dat|Number=Sing|Person=3	4	obl	_	obl
3	davetiyeleri	davetiye	NOUN	Noun	Case=Acc|Number=Plur|Person=3	4	obj	_	obj
3	ev	ev	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nsubj	_	nsubj
4	konak	konak	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	obl	_	obl
8	ambarları	ambar	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	10	nsubj	_	nsubj
12	bağlarda	bağ	NOUN	Noun	Case=Loc|Number=Plur|Person=3	14	nmod	_	nmod
13	üzümler	üzüm	NOUN	Noun	Case=Nom|Number=Plur|Person=3	14	nsubj	_	nsubj
14	salkım	salkım	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	conj	_	conj
15	salkım	salkım	NOUN	Noun	Case=Nom|Number=Sing|Person=3	14	compound:redup	SpaceAfter=No	compound
17	ineklerin	inek	NOUN	Noun	Case=Gen|Number=Plur|Person=3	18	nmod:poss	_	nmod
18	memelerinden	meme	NOUN	Noun	Case=Abl|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	20	obl	_	obl
19	süt	süt	NOUN	Noun	Case=Nom|Number=Sing|Person=3	20	nsubj	_	nsubj
2	babasının	baba	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	3	nmod:poss	_	nmod
3	amacı	amaç	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	9	nsubj	SpaceAfter=No	nsubj
5	annesinin	anne	NOUN	Noun	Case=Gen|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	6	nmod:poss	_	nmod
6	parasını	para	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	9	obj	_	obj
12	gününü	gün	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	9	conj	_	conj
13	gün	gün	NOUN	Noun	Case=Nom|Number=Sing|Person=3	12	compound	_	compound
1	alışveriş	alışveriş	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	nsubj	_	nsubj
2	insanın	insan	NOUN	Noun	Case=Gen|Number=Sing|Person=3	3	nmod:poss	_	nmod
3	kanında	kan	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obl	_	obl
2	kentinde	kent	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	17	obl	_	obl
3	işçiler	işçi	NOUN	Noun	Case=Nom|Number=Plur|Person=3	17	obl	_	obl
7	süsü	süs	NOUN	Noun	Case=Acc|Number=Sing|Person=3	8	nsubj	_	nsubj
14	gereksinimlerinin	gereksinim	NOUN	Noun	Case=Gen|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	15	nmod:poss	_	nmod
16	evler	ev	NOUN	Noun	Case=Nom|Number=Plur|Person=3	17	obj	_	obj
2	suları	su	NOUN	Noun	Case=Acc|Number=Plur|Person=3	6	nsubj	_	nsubj
4	sabahın	sabah	NOUN	Noun	Case=Gen|Number=Sing|Person=3	5	nmod:poss	_	nmod
5	dinginliğine	dinginlik	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	6	obl	_	obl
9	kıpırtılarla	kıpırtı	NOUN	Noun	Case=Ins|Number=Plur|Person=3	10	obl	_	obl
2	teori	teori	NOUN	Noun	Case=Nom|Number=Sing|Person=3	14	nsubj	SpaceAfter=No	nsubj
8	toplumun	toplum	NOUN	Noun	Case=Gen|Number=Sing|Person=3	10	nmod:poss	_	nmod
10	yapısıyla	yapı	NOUN	Noun	Case=Ins|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	17	obl	SpaceAfter=No	obl
13	ideolojisiyle	ideoloji	NOUN	Noun	Case=Ins|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	10	conj	_	conj
14	sınır	sınır	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
18	öte	öte	NOUN	Noun	Case=Nom|Number=Sing|Person=3	19	obl	_	obl
22	kavramlarla	kavram	NOUN	Noun	Case=Ins|Number=Plur|Person=3	25	obl	_	obl
24	ideolojiyi	ideoloji	NOUN	Noun	Case=Acc|Number=Sing|Person=3	25	obj	_	obj
2	gün	gün	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	obl	_	obl
3	eve	ev	NOUN	Noun	Case=Dat|Number=Sing|Person=3	4	obl	_	obl
5	akik	akik	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	conj	_	conj
1	el	el	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
3	tayganın	tayga	NOUN	Noun	Case=Gen|Number=Sing|Person=3	4	nmod:poss	_	nmod
4	çocukları	çocuk	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=3	5	nsubj	_	nsubj
5	bozayılar	bozayı	NOUN	Noun	Case=Nom|Number=Plur|Person=3	1	conj	_	conj
7	ursus	ursus	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	appos	_	appos
8	arctos	arctos	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	compound	_	compound
9	l	l	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	nmod	SpaceAfter=No	nmod
3	işin	iş	NOUN	Noun	Case=Gen|Number=Sing|Person=3	5	nmod:poss	_	nmod
3	teorileri	teori	NOUN	Noun	Case=Nom|Number=Plur|Number[psor]=Plur|Person=3|Person[psor]=3	6	obj	_	obj
1	ütopya	ütopya	NOUN	Noun	Case=Nom|Number=Sing|Person=3	9	nsubj	_	nsubj
5	yer	yer	NOUN	Noun	Case=Nom|Number=Sing|Person=3	9	obj	SpaceAfter=No	obj
7	düş	düş	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	nmod	_	nmod
8	ülkesi	ülke	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	5	conj	_	conj
5	işe	iş	NOUN	Noun	Case=Dat|Number=Sing|Person=3	8	obl	_	obl
2	oğlum	oğul	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	1	conj	SpaceAfter=No	conj
5	viski	viski	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	obj	_	obj
1	mektubun	mektup	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=2	3	nsubj	_	nsubj
1	etrafımızda	etraf	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Plur|Person=3|Person[psor]=1	3	nmod	_	nmod
3	izleri	iz	NOUN	Noun	Case=Acc|Number=Plur|Person=3	4	obj	_	obj
2	pencerede	pencere	NOUN	Noun	Case=Loc|Number=Sing|Person=3	3	obl	_	obl
1	dışarda	dışarı	NOUN	Noun	Case=Loc|Number=Sing|Person=3	6	obl	_	obl
3	çadırda	çadır	NOUN	Noun	Case=Loc|Number=Sing|Person=3	6	obl	_	obl
5	ekmek	ekmek	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	obj	_	obj
1	haber	haber	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	nsubj	_	nsubj
4	tuhaf	tuhaf	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	SpaceAfter=No	root
3	kahve	kahve	NOUN	Noun	Case=Nom|Number=Sing|Person=3	1	obj	SpaceAfter=No	obj
2	pekmezi	pekmez	NOUN	Noun	Case=Acc|Number=Sing|Person=3	3	obj	_	obj
5	evine	ev	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	6	obl	_	obl
3	birlikteliğimiz	birliktelik	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Plur|Person=3|Person[psor]=1	6	nsubj	_	nsubj
4	sofra	sofra	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	obl	_	obl
5	başında	baş	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	compound	_	compound
2	buzdolabına	buzdolabı	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	1	obl	SpaceAfter=No	obl
2	kazada	kaza	NOUN	Noun	Case=Loc|Number=Sing|Person=3	48	obl	SpaceAfter=No	obl
4	otobüsün	otobüs	NOUN	Noun	Case=Gen|Number=Sing|Person=3	5	nmod:poss	_	nmod
7	kişinin	kişi	NOUN	Noun	Case=Gen|Number=Sing|Person=3	10	nmod:poss	_	nmod
9	duyu	duyu	NOUN	Noun	Case=Nom|Number=Sing|Person=3	10	nmod:poss	_	nmod
10	organından	organ	NOUN	Noun	Case=Abl|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	13	nmod	_	nmod
11	beynine	beyin	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	13	nmod	_	nmod
13	sinirler	sinir	NOUN	Noun	Case=Nom|Number=Plur|Person=3	31	nsubj	SpaceAfter=No	nsubj
17	insanın	insan	NOUN	Noun	Case=Gen|Number=Sing|Person=3	27	nmod:poss	SpaceAfter=No	nmod
22	bugün	bugün	NOUN	Noun	Case=Nom|Number=Sing|Person=3	23	obl	_	obl
27	beynine	beyin	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	31	obl	_	obl
30	bağlantıyla	bağlantı	NOUN	Noun	Case=Ins|Number=Sing|Person=3	31	obl	_	obl
33	kazada	kaza	NOUN	Noun	Case=Loc|Number=Sing|Person=3	35	nmod	_	nmod
35	kişiye	kişi	NOUN	Noun	Case=Dat|Number=Sing|Person=3	37	obl	_	obl
36	otobüs	otobüs	NOUN	Noun	Case=Nom|Number=Sing|Person=3	37	nsubj	_	nsubj
38	anda	an	NOUN	Noun	Case=Loc|Number=Sing|Person=3	48	obl	SpaceAfter=No	obl
41	sırada	sıra	NOUN	Noun	Case=Loc|Number=Sing|Person=3	43	obl	_	obl
42	evinde	ev	NOUN	Noun	Case=Loc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	43	obl	_	obl
47	otobüs	otobüs	NOUN	Noun	Case=Nom|Number=Sing|Person=3	48	nsubj	_	nsubj
1	dolapta	dolap	NOUN	Noun	Case=Loc|Number=Sing|Person=3	7	obl	_	obl
3	makarna	makarna	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	obj	_	obj
5	margarin	margarin	NOUN	Noun	Case=Nom|Number=Sing|Person=3	7	obj	_	obj
3	mektup	mektup	NOUN	Noun	Case=Nom|Number=Sing|Person=3	4	obj	_	obj
3	peyniri	peynir	NOUN	Noun	Case=Acc|Number=Sing|Person=3	6	obj	_	obj
1	lan	la	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=2	2	nmod	_	nmod
11	kalleşlik	kalleşlik	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	obj	SpaceAfter=No	obj
2	aklını	akıl	NOUN	Noun	Case=Acc|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	0	root	_	root
3	başından	baş	NOUN	Noun	Case=Abl|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	2	compound	_	compound
2	kez	kez	NOUN	Noun	Case=Nom|Number=Sing|Person=3	5	obl	_	obl
7	çıkış	çıkış	NOUN	Noun	Case=Nom|Number=Sing|Person=3	8	nmod:poss	_	nmod
8	yolu	yol	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	9	nsubj	_	nsubj
13	yolu	yol	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	10	conj	SpaceAfter=No	conj
6	sis	sis	NOUN	Noun	Case=Nom|Number=Sing|Person=3	10	nmod	_	nmod
8	pus	pus	NOUN	Noun	Case=Nom|Number=Sing|Person=3	10	nmod	_	nmod
10	hatıraların	hatıra	NOUN	Noun	Case=Gen|Number=Plur|Person=3	11	nmod:poss	_	nmod
3	olgu	olgu	NOUN	Noun	Case=Nom|Number=Sing|Person=3	16	nsubj	_	nsubj
6	bilim	bilim	NOUN	Noun	Case=Nom|Number=Sing|Person=3	10	nmod	_	nmod
10	başlangıçtan	başlangıç	NOUN	Noun	Case=Abl|Number=Sing|Person=3	15	nmod:poss	_	nmod
14	dönemin	dönem	NOUN	Noun	Case=Gen|Number=Sing|Person=3	15	nmod:poss	_	nmod
16	işaret	işaret	NOUN	Noun	Case=Nom|Number=Sing|Person=3	0	root	_	root
4	duygularımı	duygu	NOUN	Noun	Case=Acc|Number=Plur|Number[psor]=Sing|Person=3|Person[psor]=1	1	conj	SpaceAfter=No	conj
3	sahneye	sahne	NOUN	Noun	Case=Dat|Number=Sing|Person=3	4	obl	_	obl
1	hayatım	hayat	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	5	nsubj	_	nsubj
4	hayatına	hayat	NOUN	Noun	Case=Dat|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	5	obl	_	obl
2	süre	süre	NOUN	Noun	Case=Nom|Number=Sing|Person=3	3	obl	_	obl
4	kadek	KADEK	NOUN	Abr	Abbr=Yes|Case=Nom|Number=Sing|Person=3	9	obl	_	obl
11	çözüm	çözüm	NOUN	Noun	Case=Nom|Number=Sing|Person=3	12	obj	_	obj
1	n	n	NOUN	Noun	Case=Nom|Number=Sing|Person=3	6	nsubj	_	nsubj
1	i̇smiyle	isim	NOUN	Noun	Case=Ins|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=3	4	obl	_	obl
3	yerlere	yer	NOUN	Noun	Case=Dat|Number=Plur|Person=3	4	obl	_	obl
1	merdivenden	merdiven	NOUN	Noun	Case=Abl|Number=Sing|Person=3	2	nmod	_	nmod
3	haberin	haber	NOUN	Noun	Case=Gen|Number=Sing|Person=3	7	nsubj	_	nsubj
9	okuru	okur	NOUN	Noun	Case=Acc|Number=Sing|Person=3	10	obj	_	obj
5	büyükelçim	büyükelçi	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	7	nsubj	_	nsubj
13	büyükelçim	büyükelçi	NOUN	Noun	Case=Nom|Number=Sing|Number[psor]=Sing|Person=3|Person[psor]=1	19	nsubj	_	nsubj
